Timestamp (s),ArmDisarm,DesiredSpeed (m/s),LongitudinalSpeed (m/s),LateralSpeed (m/s),MeasuredSpeed (m/s),ObstacleDistance (m),Steering (rad),SystemCmdSpeed (m/s),SystemCmdSteering (rad),YawAngle (rad),YawRate (rad/s),Throttle (%),DataType
65.17,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113096,0,0.113096,-1.06E-14,0,-0.00484802,1
65.1717,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113096,0,0.113096,-1.06E-14,0,-0.00484802,1
65.1733,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113096,0,0.113096,-1.06E-14,0,-0.00484802,1
65.175,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,5.69E-14,-0.00484802,1
65.1767,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.1783,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.18,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.1817,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.1833,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,-6.25E-14,-0.00484802,1
65.185,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1867,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1883,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.19,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1917,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1933,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.195,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1967,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.1983,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.113195,0,0.113195,-1.06E-14,0,-0.00484802,1
65.2,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112877,0,0.112877,-1.06E-14,1.81E-14,-0.00484802,1
65.2017,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112877,0,0.112877,-1.06E-14,0,-0.00484802,1
65.2033,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112877,0,0.112877,-1.06E-14,0,-0.00484802,1
65.205,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112877,0,0.112877,-1.06E-14,0,-0.00484802,1
65.2067,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112877,0,0.112877,-1.06E-14,0,-0.00484802,1
65.2083,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,-1.62E-13,-0.00484802,1
65.21,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2117,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2133,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.215,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2167,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2183,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.22,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2217,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2233,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.225,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114525,0,0.114525,-1.07E-14,6.79E-14,-0.00484802,1
65.2267,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114525,0,0.114525,-1.07E-14,0,-0.00484802,1
65.2283,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114525,0,0.114525,-1.07E-14,0,-0.00484802,1
65.23,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114525,0,0.114525,-1.07E-14,0,-0.00484802,1
65.2317,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114525,0,0.114525,-1.07E-14,0,-0.00484802,1
65.2333,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,1.38E-13,-0.00484802,1
65.235,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2367,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2383,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.24,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2417,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2433,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.245,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2467,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.2483,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.112096,0,0.112096,-1.05E-14,0,-0.00484802,1
65.25,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114289,0,0.114289,-1.07E-14,-1.25E-13,-0.00484802,1
65.2517,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114289,0,0.114289,-1.07E-14,0,-0.00484802,1
65.2533,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114289,0,0.114289,-1.07E-14,0,-0.00484802,1
65.255,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114289,0,0.114289,-1.07E-14,0,-0.00484802,1
65.2567,1,0,-9.32E-14,1.07E-14,-9.32E-14,0,0.114289,0,0.114289,-1.07E-14,0,-0.00484802,1
65.2583,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,-8.13E-14,-0.00484802,1
65.26,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2617,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2633,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.265,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2667,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2683,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.27,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2717,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.2733,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.115718,0,0.115718,-1.08E-14,0,-0.00484802,1
65.275,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116136,0,0.116136,-1.09E-14,-2.38E-14,-0.00484802,1
65.2767,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116136,0,0.116136,-1.09E-14,0,-0.00484802,1
65.2783,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116136,0,0.116136,-1.09E-14,0,-0.00484802,1
65.28,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116136,0,0.116136,-1.09E-14,0,-0.00484802,1
65.2817,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116136,0,0.116136,-1.09E-14,0,-0.00484802,1
65.2833,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,7.28E-14,-0.00484802,1
65.285,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2867,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2883,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.29,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2917,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2933,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.295,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2967,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.2983,1,0,-9.32E-14,1.08E-14,-9.32E-14,0,0.114856,0,0.114856,-1.08E-14,0,-0.00484802,1
65.3,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116086,0,0.116086,-1.09E-14,-7.00E-14,-0.00484802,1
65.3017,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116086,0,0.116086,-1.09E-14,0,-0.00484802,1
65.3033,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116086,0,0.116086,-1.09E-14,0,-0.00484802,1
65.305,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116086,0,0.116086,-1.09E-14,0,-0.00484802,1
65.3067,1,0,-9.32E-14,1.09E-14,-9.32E-14,0,0.116086,0,0.116086,-1.09E-14,0,-0.00484802,1
65.3083,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,2.91E-13,-0.00484802,1
65.31,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3117,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3133,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.315,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3167,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3183,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.32,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3217,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.3233,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.110968,0,0.110968,-1.04E-14,0,-0.00484802,1
65.325,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112792,0,0.112792,-1.06E-14,-1.04E-13,-0.00484802,1
65.3267,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112792,0,0.112792,-1.06E-14,0,-0.00484802,1
65.3283,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112792,0,0.112792,-1.06E-14,0,-0.00484802,1
65.33,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112792,0,0.112792,-1.06E-14,0,-0.00484802,1
65.3317,1,0,-9.32E-14,1.06E-14,-9.32E-14,0,0.112792,0,0.112792,-1.06E-14,0,-0.00484802,1
65.3333,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,6.05E-14,-0.00484802,1
65.335,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3367,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3383,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.34,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3417,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3433,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.345,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3467,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.3483,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111728,0,0.111728,-1.05E-14,0,-0.00484802,1
65.35,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111688,0,0.111688,-1.05E-14,2.27E-15,-0.00484802,1
65.3517,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111688,0,0.111688,-1.05E-14,0,-0.00484802,1
65.3533,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111688,0,0.111688,-1.05E-14,0,-0.00484802,1
65.355,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111688,0,0.111688,-1.05E-14,0,-0.00484802,1
65.3567,1,0,-9.32E-14,1.05E-14,-9.32E-14,0,0.111688,0,0.111688,-1.05E-14,0,-0.00484802,1
65.3583,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,1.31E-14,-0.00484802,1
65.36,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.3617,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.3633,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.365,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.3667,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.3683,1,0,-9.32E-14,1.04E-14,-9.32E-14,0,0.111457,0,0.111457,-1.04E-14,0,-0.00484802,1
65.37,1,1.665,-9.32E-14,1.04E-14,-9.32E-14,1.10878,0.111457,1.75,0.111457,-1.04E-14,0,0.665998,1
65.3717,1,1.665,-9.32E-14,1.04E-14,-9.32E-14,1.10878,0.111457,1.75,0.111457,-1.04E-14,0,0.668773,1
65.3733,1,1.665,4.97E-05,5.56E-06,4.97E-05,1.10878,0.111457,1.75,0.111457,5.56E-06,0.003350883,0.671533,1
65.375,1,1.66068,0.000329795,3.79E-05,0.000329795,1.10878,0.11432,1.75,0.11432,3.79E-05,0.019460727,0.672496,1
65.3767,1,1.66068,0.00100602,0.000115512,0.00100602,1.10878,0.11432,1.75,0.11432,0.000115512,0.046773846,0.67506,1
65.3783,1,1.66068,0.0022303,0.000256084,0.0022303,1.10878,0.11432,1.75,0.11432,0.000256084,0.084682291,0.677458,1
65.38,1,1.66068,0.00404201,0.000464106,0.00404201,1.11301,0.11432,1.75,0.11432,0.000464106,0.125314257,0.679677,1
65.3817,1,1.66068,0.00644802,0.000740366,0.00644802,1.11301,0.11432,1.75,0.11432,0.000740366,0.166421383,0.681714,1
65.3833,1,1.68058,0.00943234,0.00095125,0.00943234,1.11301,0.10051,1.75,0.10051,0.00095125,0.127038556,0.691534,1
65.385,1,1.68058,0.0129296,0.001303948,0.0129296,1.11301,0.10051,1.75,0.10051,0.001303947,0.212468454,0.693267,1
65.3867,1,1.68058,0.0169355,0.001707942,0.0169355,1.11301,0.10051,1.75,0.10051,0.001707941,0.243369532,0.694842,1
65.3883,1,1.68058,0.0214312,0.002161333,0.0214312,1.11301,0.10051,1.75,0.10051,0.00216133,0.273125836,0.696262,1
65.39,1,1.68058,0.0264411,0.002666581,0.0264411,1.23396,0.10051,1.75,0.10051,0.002666574,0.30436423,0.69752,1
65.3917,1,1.68058,0.0319299,0.003220125,0.0319299,1.23396,0.10051,1.75,0.10051,0.003220114,0.333457682,0.698625,1
65.3933,1,1.68058,0.0378859,0.003820787,0.0378859,1.23396,0.10051,1.75,0.10051,0.003820768,0.361839844,0.699581,1
65.395,1,1.68058,0.0442616,0.004463775,0.0442616,1.23396,0.10051,1.75,0.10051,0.004463745,0.387335677,0.7004,1
65.3967,1,1.68058,0.0510626,0.005149655,0.0510626,1.23396,0.10051,1.75,0.10051,0.005149609,0.413170987,0.701081,1
65.3983,1,1.68058,0.0583219,0.005881754,0.0583219,1.23396,0.10051,1.75,0.10051,0.005881686,0.441010172,0.701613,1
65.4,1,1.68,0.0660474,0.006689293,0.0660474,1.28503,0.100936,1.75,0.100936,0.006689193,0.486450009,0.701761,1
65.4017,1,1.68,0.0742175,0.007516762,0.0742175,1.28503,0.100936,1.75,0.100936,0.00751662,0.498450263,0.701993,1
65.4033,1,1.68,0.0828683,0.008392917,0.0828683,1.28503,0.100936,1.75,0.100936,0.00839272,0.527770554,0.702066,1
65.405,1,1.68,0.0919043,0.009308084,0.0919043,1.28503,0.100936,1.75,0.100936,0.009307816,0.551262649,0.702009,1
65.4067,1,1.68,0.101322,0.010261911,0.101322,1.28503,0.100936,1.75,0.100936,0.010261551,0.574539156,0.701822,1
65.4083,1,1.67725,0.111097,0.011476893,0.111097,1.28503,0.10294,1.75,0.10294,0.011476389,0.731830256,0.700411,1
65.41,1,1.67725,0.121192,0.012519758,0.121192,1.30937,0.10294,1.75,0.10294,0.012519104,0.628141763,0.699984,1
65.4117,1,1.67725,0.131713,0.013606632,0.131713,1.30937,0.10294,1.75,0.10294,0.013605792,0.654631312,0.699412,1
65.4133,1,1.67725,0.142637,0.014735137,0.142637,1.30937,0.10294,1.75,0.10294,0.014734071,0.679686029,0.698701,1
65.415,1,1.67725,0.153956,0.015904448,0.153956,1.30937,0.10294,1.75,0.10294,0.015903107,0.704238878,0.697853,1
65.4167,1,1.67725,0.165662,0.017113738,0.165662,1.30937,0.10294,1.75,0.10294,0.017112068,0.728289448,0.69687,1
65.4183,1,1.67725,0.177699,0.018357223,0.177699,1.30937,0.10294,1.75,0.10294,0.018355161,0.748851185,0.695767,1
65.42,1,1.67725,0.190033,0.019631388,0.190033,1.30166,0.10294,1.75,0.10294,0.019628867,0.76729281,0.694555,1
65.4217,1,1.67725,0.202685,0.020938405,0.202685,1.30166,0.10294,1.75,0.10294,0.020935346,0.787035564,0.693227,1
65.4233,1,1.67725,0.215735,0.022286537,0.215735,1.30166,0.10294,1.75,0.10294,0.022282849,0.811748578,0.691758,1
65.425,1,1.68484,0.229116,0.022368509,0.229116,1.30166,0.0973212,1.75,0.0973212,0.02236478,0.049355984,0.693205,1
65.4267,1,1.68484,0.242794,0.023703887,0.242794,1.30166,0.0973212,1.75,0.0973212,0.023699449,0.804017801,0.691516,1
65.4283,1,1.68484,0.256771,0.025068456,0.256771,1.30166,0.0973212,1.75,0.0973212,0.025063207,0.821540995,0.689714,1
65.43,1,1.68484,0.271037,0.026461241,0.271037,1.30166,0.0973212,1.75,0.0973212,0.026455067,0.838469911,0.687802,1
65.4317,1,1.68484,0.285536,0.027876773,0.285536,1.30166,0.0973212,1.75,0.0973212,0.027869555,0.852100956,0.685795,1
65.4333,1,1.68854,0.30027,0.028450075,0.30027,1.30166,0.0944663,1.75,0.0944663,0.028442402,0.345088947,0.685177,1
65.435,1,1.68854,0.315123,0.029857371,0.315123,1.30166,0.0944663,1.75,0.0944663,0.029848504,0.847048974,0.683021,1
65.4367,1,1.68854,0.330104,0.031276796,0.330104,1.30166,0.0944663,1.75,0.0944663,0.031266603,0.854276614,0.680803,1
65.4383,1,1.68854,0.345255,0.032712327,0.345255,1.30166,0.0944663,1.75,0.0944663,0.032700666,0.863893613,0.678508,1
65.44,1,1.68854,0.360561,0.034162545,0.360561,1.33068,0.0944663,1.75,0.0944663,0.034149264,0.87264924,0.676142,1
65.4417,1,1.69066,0.376003,0.034994651,0.376003,1.33068,0.0928028,1.75,0.0928028,0.034980376,0.500670108,0.674553,1
65.4433,1,1.69066,0.391531,0.036439844,0.391531,1.33068,0.0928028,1.75,0.0928028,0.036423728,0.869488879,0.672072,1
65.445,1,1.69066,0.407077,0.037886713,0.407077,1.33068,0.0928028,1.75,0.0928028,0.037868601,0.870405174,0.66956,1
65.4467,1,1.69066,0.422578,0.039329393,0.422578,1.33068,0.0928028,1.75,0.0928028,0.039309133,0.867790801,0.667035,1
65.4483,1,1.69066,0.438119,0.040775796,0.438119,1.33068,0.0928028,1.75,0.0928028,0.040753219,0.869931414,0.664472,1
65.45,1,1.69066,0.453606,0.042217173,0.453606,1.35929,0.0928028,1.75,0.0928028,0.042192119,0.866806781,0.6619,1
65.4517,1,1.69066,0.469053,0.043654827,0.469053,1.35929,0.0928028,1.75,0.0928028,0.043627127,0.864463095,0.659314,1
65.4533,1,1.69066,0.484481,0.045090714,0.484481,1.35929,0.0928028,1.75,0.0928028,0.045060192,0.863291701,0.656708,1
65.455,1,1.69066,0.499801,0.046516548,0.499801,1.35929,0.0928028,1.75,0.0928028,0.046483041,0.857138058,0.654108,1
65.4567,1,1.69066,0.515061,0.047936798,0.515061,1.35929,0.0928028,1.75,0.0928028,0.04790013,0.853668345,0.651501,1
65.4583,1,1.6856,0.530226,0.051455321,0.530226,1.35929,0.0967412,1.75,0.0967412,0.051409981,2.114367816,0.646875,1
65.46,1,1.6856,0.545249,0.052913215,0.545249,1.31486,0.0967412,1.75,0.0967412,0.052863915,0.875864071,0.64428,1
65.4617,1,1.6856,0.56016,0.05436024,0.56016,1.31486,0.0967412,1.75,0.0967412,0.054306789,0.869201066,0.641694,1
65.4633,1,1.6856,0.575034,0.055803674,0.575034,1.31486,0.0967412,1.75,0.0967412,0.055745857,0.86690842,0.639094,1
65.465,1,1.6856,0.589759,0.057232649,0.589759,1.31486,0.0967412,1.75,0.0967412,0.057170282,0.858087066,0.636515,1
65.4667,1,1.68519,0.604421,0.058847091,0.604421,1.31486,0.0970552,1.75,0.0970552,0.058779303,0.969290285,0.633765,1
65.4683,1,1.68519,0.618879,0.060254738,0.618879,1.31486,0.0970552,1.75,0.0970552,0.060181976,0.84498325,0.631216,1
65.47,1,1.68519,0.633197,0.061648754,0.633197,1.33573,0.0970552,1.75,0.0970552,0.061570832,0.836660361,0.628684,1
65.4717,1,1.68519,0.64737,0.063028653,0.64737,1.33573,0.0970552,1.75,0.0970552,0.062945389,0.828046339,0.626173,1
65.4733,1,1.68519,0.661519,0.064406215,0.661519,1.33573,0.0970552,1.75,0.0970552,0.064317381,0.826501071,0.623645,1
65.475,1,1.68519,0.675518,0.065769173,0.675518,1.33573,0.0970552,1.75,0.0970552,0.065674589,0.81759524,0.621139,1
65.4767,1,1.68519,0.689433,0.067123953,0.689433,1.33573,0.0970552,1.75,0.0970552,0.067023413,0.8125447,0.618635,1
65.4783,1,1.68519,0.703276,0.068471723,0.703276,1.33573,0.0970552,1.75,0.0970552,0.068365016,0.808194411,0.616129,1
65.48,1,1.68519,0.717051,0.069812872,0.717051,1.29585,0.0970552,1.75,0.0970552,0.069699783,0.804077013,0.61362,1
65.4817,1,1.68519,0.730726,0.071144285,0.730726,1.29585,0.0970552,1.75,0.0970552,0.071024615,0.798091602,0.611119,1
65.4833,1,1.69802,0.744315,0.064745138,0.744315,1.29585,0.0867678,1.75,0.0867678,0.064654896,-3.837180607,0.613753,1
65.485,1,1.69802,0.757774,0.065915885,0.757774,1.29585,0.0867678,1.75,0.0867678,0.065820667,0.702272056,0.611293,1
65.4867,1,1.69802,0.771148,0.067079239,0.771148,1.29585,0.0867678,1.75,0.0867678,0.066978899,0.697729985,0.608836,1
65.4883,1,1.69802,0.784477,0.068238678,0.784477,1.29585,0.0867678,1.75,0.0867678,0.068133055,0.695274454,0.606369,1
65.49,1,1.69802,0.797786,0.069396377,0.797786,1.29941,0.0867678,1.75,0.0867678,0.069285297,0.694121951,0.603887,1
65.4917,1,1.70641,0.81102,0.064505516,0.81102,1.29941,0.0793692,1.75,0.0793692,0.06441627,-2.933148782,0.604761,1
65.4933,1,1.70641,0.824189,0.065552929,0.824189,1.29941,0.0793692,1.75,0.0793692,0.065459273,0.628314795,0.60229,1
65.495,1,1.70641,0.837207,0.066588332,0.837207,1.29941,0.0793692,1.75,0.0793692,0.066490176,0.621025905,0.599843,1
65.4967,1,1.70641,0.850071,0.067611487,0.850071,1.29941,0.0793692,1.75,0.0793692,0.067508744,0.613595571,0.597421,1
65.4983,1,1.70641,0.86285,0.068627881,0.86285,1.29941,0.0793692,1.75,0.0793692,0.068520444,0.609457522,0.595003,1
65.5,1,1.70641,0.875502,0.069634174,0.875502,1.34335,0.0793692,1.75,0.0793692,0.06952195,0.603317266,0.592602,1
65.5017,1,1.70641,0.887908,0.070620901,0.887908,1.34335,0.0793692,1.75,0.0793692,0.070503849,0.591504934,0.590253,1
65.5033,1,1.70641,0.90011,0.071591403,0.90011,1.34335,0.0793692,1.75,0.0793692,0.071469468,0.581698427,0.587945,1
65.505,1,1.70641,0.912069,0.072542577,0.912069,1.34335,0.0793692,1.75,0.0793692,0.072415728,0.570036016,0.58569,1
65.5067,1,1.70641,0.923841,0.073478879,0.923841,1.34335,0.0793692,1.75,0.0793692,0.073347064,0.561046083,0.583472,1
65.5083,1,1.71324,0.935351,0.068228208,0.935351,1.34335,0.072815,1.75,0.072815,0.068122634,-3.147247452,0.584046,1
65.51,1,1.71324,0.946565,0.069046202,0.946565,1.32268,0.072815,1.75,0.072815,0.068936792,0.490456626,0.581968,1
65.5117,1,1.71324,0.957522,0.069845449,0.957522,1.32268,0.072815,1.75,0.072815,0.069732202,0.479163198,0.579949,1
65.5133,1,1.71324,0.968198,0.070624199,0.968198,1.32268,0.072815,1.75,0.072815,0.070507129,0.46682352,0.577995,1
65.515,1,1.71324,0.978597,0.071382743,0.978597,1.32268,0.072815,1.75,0.072815,0.071261869,0.454662179,0.576108,1
65.5167,1,1.71992,0.988731,0.065167153,0.988731,1.32268,0.0658147,1.75,0.0658147,0.065075138,-3.726946138,0.576952,1
