Timestamp (s),ArmDisarm,DesiredSpeed (m/s),LongitudinalSpeed (m/s),LateralSpeed (m/s),MeasuredSpeed (m/s),ObstacleDistance (m),Steering (rad),SystemCmdSpeed (m/s),SystemCmdSteering (rad),YawAngle (rad),YawRate (rad/s),Throttle (%),DataType
17.125,0,0,0,0,0,1.98153,0.00292114,0,0.00292114,0,0,0,1
17.1267,0,0,0,0,0,1.98153,0.00292114,0,0.00292114,0,0,0,1
17.1283,0,0,0,0,0,1.98153,0.00292114,0,0.00292114,0,0,0,1
17.13,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.1317,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.1333,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.135,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.1367,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.1383,0,0,0,0,0,1.60904,0.00292114,0,0.00292114,0,0,0,1
17.14,0,0,0,0,0,2.02697,0.00292114,0,0.00292114,0,0,0,1
17.1417,0,0,0,0,0,2.02697,0.00511178,0,0.00511178,0,0,0,1
17.1433,0,0,0,0,0,2.02697,0.00511178,0,0.00511178,0,0,0,1
17.145,0,0,0,0,0,2.02697,0.00511178,0,0.00511178,0,0,0,1
17.1467,0,0,0,0,0,2.02697,0.00511178,0,0.00511178,0,0,0,1
17.1483,0,0,0,0,0,2.02697,0.00511178,0,0.00511178,0,0,0,1
17.15,0,0,0,0,0,2.11134,0.00154974,0,0.00154974,0,0,0,1
17.1517,0,0,0,0,0,2.11134,0.00154974,0,0.00154974,0,0,0,1
17.1533,0,0,0,0,0,2.11134,0.00154974,0,0.00154974,0,0,0,1
17.155,0,0,0,0,0,2.11134,0.00154974,0,0.00154974,0,0,0,1
17.1567,0,0,0,0,0,2.11134,0.00154974,0,0.00154974,0,0,0,1
17.1583,0,0,0,0,0,2.11134,0.00418251,0,0.00418251,0,0,0,1
17.16,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1617,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1633,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.165,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1667,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1683,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.17,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1717,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.1733,0,0,0,0,0,2.02106,0.00418251,0,0.00418251,0,0,0,1
17.175,0,0,0,0,0,2.02106,-0.00464701,0,-0.00464701,0,0,0,1
17.1767,0,0,0,0,0,2.02106,-0.00464701,0,-0.00464701,0,0,0,1
17.1783,0,0,0,0,0,2.02106,-0.00464701,0,-0.00464701,0,0,0,1
17.18,0,0,0,0,0,2.04063,-0.00464701,0,-0.00464701,0,0,0,1
17.1817,0,0,0,0,0,2.04063,-0.00464701,0,-0.00464701,0,0,0,1
17.1833,0,0,0,0,0,2.04063,0.00165632,0,0.00165632,0,0,0,1
17.185,0,0,0,0,0,2.04063,0.00165632,0,0.00165632,0,0,0,1
17.1867,0,0,0,0,0,2.04063,0.00165632,0,0.00165632,0,0,0,1
17.1883,0,0,0,0,0,2.04063,0.00165632,0,0.00165632,0,0,0,1
17.19,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.1917,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.1933,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.195,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.1967,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.1983,0,0,0,0,0,2.01791,0.00165632,0,0.00165632,0,0,0,1
17.2,0,0,0,0,0,2.02636,0.00127806,0,0.00127806,0,0,0,1
17.2017,0,0,0,0,0,2.02636,0.00127806,0,0.00127806,0,0,0,1
17.2033,0,0,0,0,0,2.02636,0.00127806,0,0.00127806,0,0,0,1
17.205,0,0,0,0,0,2.02636,0.00127806,0,0.00127806,0,0,0,1
17.2067,0,0,0,0,0,2.02636,0.00127806,0,0.00127806,0,0,0,1
17.2083,0,0,0,0,0,2.02636,-0.000314067,0,-0.000314067,0,0,0,1
17.21,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.2117,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.2133,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.215,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.2167,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.2183,0,0,0,0,0,1.97593,-0.000314067,0,-0.000314067,0,0,0,1
17.22,0,0,0,0,0,2.06723,-0.000314067,0,-0.000314067,0,0,0,1
17.2217,0,0,0,0,0,2.06723,-0.000314067,0,-0.000314067,0,0,0,1
17.2233,0,0,0,0,0,2.06723,-0.000314067,0,-0.000314067,0,0,0,1
17.225,0,0,0,0,0,2.06723,0.00332312,0,0.00332312,0,0,0,1
17.2267,0,0,0,0,0,2.06723,0.00332312,0,0.00332312,0,0,0,1
17.2283,0,0,0,0,0,2.06723,0.00332312,0,0.00332312,0,0,0,1
17.23,0,0,0,0,0,2.16536,0.00332312,0,0.00332312,0,0,0,1
17.2317,0,0,0,0,0,2.16536,0.00332312,0,0.00332312,0,0,0,1
17.2333,0,0,0,0,0,2.16536,0.00127589,0,0.00127589,0,0,0,1
17.235,0,0,0,0,0,2.16536,0.00127589,0,0.00127589,0,0,0,1
17.2367,0,0,0,0,0,2.16536,0.00127589,0,0.00127589,0,0,0,1
17.2383,0,0,0,0,0,2.16536,0.00127589,0,0.00127589,0,0,0,1
17.24,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.2417,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.2433,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.245,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.2467,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.2483,0,0,0,0,0,2.09964,0.00127589,0,0.00127589,0,0,0,1
17.25,0,0,0,0,0,2.02155,0.000403623,0,0.000403623,0,0,0,1
17.2517,0,0,0,0,0,2.02155,0.000403623,0,0.000403623,0,0,0,1
17.2533,0,0,0,0,0,2.02155,0.000403623,0,0.000403623,0,0,0,1
17.255,0,0,0,0,0,2.02155,0.000403623,0,0.000403623,0,0,0,1
17.2567,0,0,0,0,0,2.02155,0.000403623,0,0.000403623,0,0,0,1
17.2583,0,0,0,0,0,2.02155,0.00098403,0,0.00098403,0,0,0,1
17.26,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2617,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2633,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.265,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2667,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2683,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.27,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2717,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.2733,0,0,0,0,0,2.08949,0.00098403,0,0.00098403,0,0,0,1
17.275,0,0,0,0,0,2.08949,0.000122835,0,0.000122835,0,0,0,1
17.2767,0,0,0,0,0,2.08949,0.000122835,0,0.000122835,0,0,0,1
17.2783,0,0,0,0,0,2.08949,0.000122835,0,0.000122835,0,0,0,1
17.28,0,0,0,0,0,2.01936,0.000122835,0,0.000122835,0,0,0,1
17.2817,0,0,0,0,0,2.01936,0.000122835,0,0.000122835,0,0,0,1
17.2833,0,0,0,0,0,2.01936,0.00138099,0,0.00138099,0,0,0,1
17.285,0,0,0,0,0,2.01936,0.00138099,0,0.00138099,0,0,0,1
17.2867,0,0,0,0,0,2.01936,0.00138099,0,0.00138099,0,0,0,1
17.2883,0,0,0,0,0,2.01936,0.00138099,0,0.00138099,0,0,0,1
17.29,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.2917,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.2933,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.295,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.2967,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.2983,0,0,0,0,0,2.15026,0.00138099,0,0.00138099,0,0,0,1
17.3,0,0,0,0,0,2.05996,0.00193667,0,0.00193667,0,0,0,1
17.3017,0,0,0,0,0,2.05996,0.00193667,0,0.00193667,0,0,0,1
17.3033,0,0,0,0,0,2.05996,0.00193667,0,0.00193667,0,0,0,1
17.305,0,0,0,0,0,2.05996,0.00193667,0,0.00193667,0,0,0,1
17.3067,0,0,0,0,0,2.05996,0.00193667,0,0.00193667,0,0,0,1
17.3083,0,0,0,0,0,2.05996,0.00190422,0,0.00190422,0,0,0,1
17.31,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.3117,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.3133,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.315,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.3167,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.3183,0,0,0,0,0,2.19324,0.00190422,0,0.00190422,0,0,0,1
17.32,0,0,0,0,0,2.05752,0.00190422,0,0.00190422,0,0,0,1
17.3217,0,0,0,0,0,2.05752,0.00190422,0,0.00190422,0,0,0,1
17.3233,0,0,0,0,0,2.05752,0.00190422,0,0.00190422,0,0,0,1
17.325,0,0,0,0,0,2.05752,-0.000650877,0,-0.000650877,0,0,0,1
17.3267,0,0,0,0,0,2.05752,-0.000650877,0,-0.000650877,0,0,0,1
17.3283,0,0,0,0,0,2.05752,-0.000650877,0,-0.000650877,0,0,0,1
17.33,0,0,0,0,0,1.95499,-0.000650877,0,-0.000650877,0,0,0,1
17.3317,0,0,0,0,0,1.95499,-0.000650877,0,-0.000650877,0,0,0,1
17.3333,0,0,0,0,0,1.95499,0.00243183,0,0.00243183,0,0,0,1
17.335,0,0,0,0,0,1.95499,0.00243183,0,0.00243183,0,0,0,1
17.3367,0,0,0,0,0,1.95499,0.00243183,0,0.00243183,0,0,0,1
17.3383,0,0,0,0,0,1.95499,0.00243183,0,0.00243183,0,0,0,1
17.34,0,0,0,0,0,1.50376,0.00243183,0,0.00243183,0,0,0,1
17.3417,0,0,0,0,0,1.50376,0.00260393,0,0.00260393,0,0,0,1
17.3433,0,0,0,0,0,1.50376,0.00260393,0,0.00260393,0,0,0,1
17.345,0,0,0,0,0,1.50376,0.00260393,0,0.00260393,0,0,0,1
17.3467,0,0,0,0,0,1.50376,0.00260393,0,0.00260393,0,0,0,1
17.3483,0,0,0,0,0,1.50376,0.00260393,0,0.00260393,0,0,0,1
17.35,0,0,0,0,0,0.967306,0.00260393,0,0.00260393,0,0,0,1
17.3517,0,0,0,0,0,0.967306,0.00260393,0,0.00260393,0,0,0,1
17.3533,0,0,0,0,0,0.967306,0.00260393,0,0.00260393,0,0,0,1
17.355,0,0,0,0,0,0.967306,0.00260393,0,0.00260393,0,0,0,1
17.3567,0,0,0,0,0,0.967306,0.00260393,0,0.00260393,0,0,0,1
17.3583,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.36,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.3617,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.3633,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.365,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.3667,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.3683,0,0,0,0,0,0.967306,0.00319172,0,0.00319172,0,0,0,1
17.37,0,0,0,0,0,0,0.00319172,0,0.00319172,0,0,0,1
17.3717,0,0,0,0,0,0,0.00319172,0,0.00319172,0,0,0,1
17.3733,0,0,0,0,0,0,0.00319172,0,0.00319172,0,0,0,1
17.375,0,0,0,0,0,0,-0.000619416,0,-0.000619416,0,0,0,1
17.3767,0,0,0,0,0,0,-0.000619416,0,-0.000619416,0,0,0,1
17.3783,0,0,0,0,0,0,-0.000619416,0,-0.000619416,0,0,0,1
17.38,0,0,0,0,0,0,-0.000619416,0,-0.000619416,0,0,0,1
17.3817,0,0,0,0,0,0,-0.000619416,0,-0.000619416,0,0,0,1
17.3833,0,0,0,0,0,0,0.000841177,0,0.000841177,0,0,0,1
17.385,0,0,0,0,0,0,0.000841177,0,0.000841177,0,0,0,1
17.3867,0,0,0,0,0,0,0.000841177,0,0.000841177,0,0,0,1
17.3883,0,0,0,0,0,0,0.000841177,0,0.000841177,0,0,0,1
17.39,0,0,0,0,0,0,0.000841177,0,0.000841177,0,0,0,1
17.3917,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.3933,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.395,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.3967,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.3983,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.4,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.4017,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.4033,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.405,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.4067,0,0,0,0,0,0,0.00427399,0,0.00427399,0,0,0,1
17.4083,0,0,0,0,0,0,0.000194321,0,0.000194321,0,0,0,1
17.41,0,0,0,0,0,0,0.000194321,0,0.000194321,0,0,0,1
17.4117,0,0,0,0,0,0,0.000194321,0,0.000194321,0,0,0,1
17.4133,0,0,0,0,0,0,0.000194321,0,0.000194321,0,0,0,1
17.415,0,0,0,0,0,0,0.000194321,0,0.000194321,0,0,0,1
17.4167,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4183,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.42,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4217,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4233,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.425,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4267,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4283,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.43,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4317,0,0,0,0,0,0,0.00411508,0,0.00411508,0,0,0,1
17.4333,0,0,0,0,0,0,0.00287471,0,0.00287471,0,0,0,1
17.435,0,0,0,0,0,0,0.00287471,0,0.00287471,0,0,0,1
17.4367,0,0,0,0,0,0,0.00287471,0,0.00287471,0,0,0,1
17.4383,0,0,0,0,0,0,0.00287471,0,0.00287471,0,0,0,1
17.44,0,0,0,0,0,0,0.00287471,0,0.00287471,0,0,0,1
17.4417,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4433,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.445,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4467,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4483,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.45,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4517,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4533,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.455,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4567,0,0,0,0,0,0,0.000112106,0,0.000112106,0,0,0,1
17.4583,0,0,0,0,0,0,0.0014991,0,0.0014991,0,0,0,1
17.46,0,0,0,0,0,0,0.0014991,0,0.0014991,0,0,0,1
17.4617,0,0,0,0,0,0,0.0014991,0,0.0014991,0,0,0,1
17.4633,0,0,0,0,0,0,0.0014991,0,0.0014991,0,0,0,1
17.465,0,0,0,0,0,0,0.0014991,0,0.0014991,0,0,0,1
17.4667,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4683,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.47,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4717,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4733,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.475,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4767,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4783,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.48,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4817,0,0,0,0,0,0,0.00400075,0,0.00400075,0,0,0,1
17.4833,0,0,0,0,0,0,0.00248343,0,0.00248343,0,0,0,1
17.485,0,0,0,0,0,0,0.00248343,0,0.00248343,0,0,0,1
17.4867,0,0,0,0,0,0,0.00248343,0,0.00248343,0,0,0,1
17.4883,0,0,0,0,0,0,0.00248343,0,0.00248343,0,0,0,1
17.49,0,0,0,0,0,1.67377,0.00248343,0,0.00248343,0,0,0,1
17.4917,0,0,0,0,0,1.67377,0.00502893,0,0.00502893,0,0,0,1
17.4933,0,0,0,0,0,1.67377,0.00502893,0,0.00502893,0,0,0,1
17.495,0,0,0,0,0,1.67377,0.00502893,0,0.00502893,0,0,0,1
17.4967,0,0,0,0,0,1.67377,0.00502893,0,0.00502893,0,0,0,1
17.4983,0,0,0,0,0,1.67377,0.00502893,0,0.00502893,0,0,0,1
17.5,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.5017,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.5033,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.505,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.5067,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.5083,0,0,0,0,0,2.15409,0.00306097,0,0.00306097,0,0,0,1
17.51,0,0,0,0,0,2.17071,0.00306097,0,0.00306097,0,0,0,1
17.5117,0,0,0,0,0,2.17071,0.00306097,0,0.00306097,0,0,0,1
17.5133,0,0,0,0,0,2.17071,0.00306097,0,0.00306097,0,0,0,1
17.515,0,0,0,0,0,2.17071,0.00306097,0,0.00306097,0,0,0,1
17.5167,0,0,0,0,0,2.17071,0.00177933,0,0.00177933,0,0,0,1
17.5183,0,0,0,0,0,2.17071,0.00177933,0,0.00177933,0,0,0,1
17.52,0,0,0,0,0,2.08117,0.00177933,0,0.00177933,0,0,0,1
17.5217,0,0,0,0,0,2.08117,0.00177933,0,0.00177933,0,0,0,1
17.5233,0,0,0,0,0,2.08117,0.00177933,0,0.00177933,0,0,0,1
17.525,0,0,0,0,0,2.08117,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5267,0,0,0,0,0,2.08117,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5283,0,0,0,0,0,2.08117,-4.84E-06,0,-4.84E-06,0,0,0,1
17.53,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5317,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5333,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.535,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5367,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5383,0,0,0,0,0,2.00185,-4.84E-06,0,-4.84E-06,0,0,0,1
17.54,0,0,0,0,0,2.08115,-4.84E-06,0,-4.84E-06,0,0,0,1
17.5417,0,0,0,0,0,2.08115,0.00199092,0,0.00199092,0,0,0,1
17.5433,0,0,0,0,0,2.08115,0.00199092,0,0.00199092,0,0,0,1
17.545,0,0,0,0,0,2.08115,0.00199092,0,0.00199092,0,0,0,1
17.5467,0,0,0,0,0,2.08115,0.00199092,0,0.00199092,0,0,0,1
17.5483,0,0,0,0,0,2.08115,0.00199092,0,0.00199092,0,0,0,1
17.55,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.5517,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.5533,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.555,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.5567,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.5583,0,0,0,0,0,2.08231,-0.00107485,0,-0.00107485,0,0,0,1
17.56,0,0,0,0,0,2.05902,-0.00107485,0,-0.00107485,0,0,0,1
17.5617,0,0,0,0,0,2.05902,-0.00107485,0,-0.00107485,0,0,0,1
17.5633,0,0,0,0,0,2.05902,-0.00107485,0,-0.00107485,0,0,0,1
17.565,0,0,0,0,0,2.05902,-0.00107485,0,-0.00107485,0,0,0,1
17.5667,0,0,0,0,0,2.05902,-0.00025505,0,-0.00025505,0,0,0,1
17.5683,0,0,0,0,0,2.05902,-0.00025505,0,-0.00025505,0,0,0,1
17.57,0,0,0,0,0,2.05902,-0.00025505,0,-0.00025505,0,0,0,1
17.5717,0,0,0,0,0,2.05902,-0.00025505,0,-0.00025505,0,0,0,1
17.5733,0,0,0,0,0,2.05902,-0.00025505,0,-0.00025505,0,0,0,1
17.575,0,0,0,0,0,2.05902,0.00153205,0,0.00153205,0,0,0,1
17.5767,0,0,0,0,0,2.05902,0.00153205,0,0.00153205,0,0,0,1
17.5783,0,0,0,0,0,2.05902,0.00153205,0,0.00153205,0,0,0,1
17.58,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.5817,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.5833,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.585,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.5867,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.5883,0,0,0,0,0,1.9454,0.00153205,0,0.00153205,0,0,0,1
17.59,0,0,0,0,0,2.03516,0.00153205,0,0.00153205,0,0,0,1
17.5917,0,0,0,0,0,2.03516,-0.000625788,0,-0.000625788,0,0,0,1
17.5933,0,0,0,0,0,2.03516,-0.000625788,0,-0.000625788,0,0,0,1
17.595,0,0,0,0,0,2.03516,-0.000625788,0,-0.000625788,0,0,0,1
17.5967,0,0,0,0,0,2.03516,-0.000625788,0,-0.000625788,0,0,0,1
17.5983,0,0,0,0,0,2.03516,-0.000625788,0,-0.000625788,0,0,0,1
17.6,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.6017,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.6033,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.605,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.6067,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.6083,0,0,0,0,0,2.01074,0.00168485,0,0.00168485,0,0,0,1
17.61,0,0,0,0,0,2.10364,0.00168485,0,0.00168485,0,0,0,1
17.6117,0,0,0,0,0,2.10364,0.00168485,0,0.00168485,0,0,0,1
17.6133,0,0,0,0,0,2.10364,0.00168485,0,0.00168485,0,0,0,1
17.615,0,0,0,0,0,2.10364,0.00168485,0,0.00168485,0,0,0,1
17.6167,0,0,0,0,0,2.10364,0.00254752,0,0.00254752,0,0,0,1
17.6183,0,0,0,0,0,2.10364,0.00254752,0,0.00254752,0,0,0,1
17.62,0,0,0,0,0,2.06086,0.00254752,0,0.00254752,0,0,0,1
17.6217,0,0,0,0,0,2.06086,0.00254752,0,0.00254752,0,0,0,1
17.6233,0,0,0,0,0,2.06086,0.00254752,0,0.00254752,0,0,0,1
17.625,0,0,0,0,0,2.06086,0.00197768,0,0.00197768,0,0,0,1
17.6267,0,0,0,0,0,2.06086,0.00197768,0,0.00197768,0,0,0,1
17.6283,0,0,0,0,0,2.06086,0.00197768,0,0.00197768,0,0,0,1
17.63,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.6317,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.6333,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.635,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.6367,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.6383,0,0,0,0,0,2.09145,0.00197768,0,0.00197768,0,0,0,1
17.64,0,0,0,0,0,1.84057,0.00197768,0,0.00197768,0,0,0,1
17.6417,0,0,0,0,0,1.84057,0.00286073,0,0.00286073,0,0,0,1
17.6433,0,0,0,0,0,1.84057,0.00286073,0,0.00286073,0,0,0,1
17.645,0,0,0,0,0,1.84057,0.00286073,0,0.00286073,0,0,0,1
17.6467,0,0,0,0,0,1.84057,0.00286073,0,0.00286073,0,0,0,1
17.6483,0,0,0,0,0,1.84057,0.00286073,0,0.00286073,0,0,0,1
17.65,0,0,0,0,0,1.48323,0.000846519,0,0.000846519,0,0,0,1
17.6517,0,0,0,0,0,1.48323,0.000846519,0,0.000846519,0,0,0,1
17.6533,0,0,0,0,0,1.48323,0.000846519,0,0.000846519,0,0,0,1
17.655,0,0,0,0,0,1.48323,0.000846519,0,0.000846519,0,0,0,1
17.6567,0,0,0,0,0,1.48323,0.000846519,0,0.000846519,0,0,0,1
17.6583,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.66,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.6617,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.6633,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.665,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.6667,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.6683,0,0,0,0,0,1.48323,0.00410272,0,0.00410272,0,0,0,1
17.67,0,0,0,0,0,0,0.00410272,0,0.00410272,0,0,0,1
17.6717,0,0,0,0,0,0,0.00410272,0,0.00410272,0,0,0,1
17.6733,0,0,0,0,0,0,0.00410272,0,0.00410272,0,0,0,1
17.675,0,0,0,0,0,0,0.00556077,0,0.00556077,0,0,0,1
17.6767,0,0,0,0,0,0,0.00556077,0,0.00556077,0,0,0,1
17.6783,0,0,0,0,0,0,0.00556077,0,0.00556077,0,0,0,1
17.68,0,0,0,0,0,0,0.00556077,0,0.00556077,0,0,0,1
17.6817,0,0,0,0,0,0,0.00556077,0,0.00556077,0,0,0,1
